shipment_id,vehicle_id,vehicle_type,capacity_kg,product_name,product_type,product_min_temp,product_max_temp,batch_quantity,expiry_date,departure_date,origin,destination,journey_duration_min,shipment_status,overall_compliance,temperature_status,sensor_reliability,custody_evidence_quality,route_reliability,total_readings,missing_readings,offline_readings,avg_temperature_c,obs_min_temp,obs_max_temp,stddev_temperature_c,avg_battery_level,avg_signal_strength,total_events,traffic_delay_events,route_deviation_events,total_delay_minutes,total_handovers,signed_handovers,missing_signatures,signature_rate_pct
SHP0359,V081,Refrigerated Van,500.0,Frozen Peas,Frozen,-25.0,-18.0,39,2026-08-08,2026-08-07,Kochi,Hyderabad,140.0,Completed,Compliant,Compliant,Valid,Complete,Normal,29,1,0,-20.91,-21.66,-19.87,0.443,85.62,86.9,8,0,0,0,3,3,0,100.0
SHP0360,V008,Refrigerated Van,750.0,Cheese,Chilled,2.0,8.0,285,2026-08-18,2026-08-06,Madurai,Bengaluru,120.0,Completed,Review,Compliant,Review,Complete,Normal,25,0,0,5.054,4.49,5.62,0.343,85.65,87.8,8,0,0,0,2,2,0,100.0
SHP0361,V098,Refrigerated Truck,3000.0,Frozen Paneer,Frozen,-25.0,-18.0,283,2026-08-08,2026-08-03,Hyderabad,Salem,118.0,Completed,Review,Compliant,Review,Complete,Normal,24,0,4,-21.098,-21.68,-20.3,0.396,88.88,72.29,6,0,0,0,4,4,0,100.0
SHP0362,V036,Refrigerated Van,1000.0,Fresh Cream,Chilled,2.0,8.0,183,2026-08-09,2026-08-02,Pune,Hyderabad,270.0,Completed,Compliant,Compliant,Valid,Complete,Normal,55,0,0,4.958,4.03,5.76,0.407,83.63,83.24,5,0,0,0,3,3,0,100.0
SHP0363,V060,Refrigerated Van,1000.0,Fresh Cream,Chilled,2.0,8.0,173,2026-08-22,2026-08-05,Chennai,Hyderabad,353.0,Completed,Compliant,Compliant,Valid,Complete,Normal,71,0,0,4.954,3.55,5.84,0.412,86.06,85.89,7,0,0,0,2,2,0,100.0
SHP0364,V020,Refrigerated Truck,1500.0,Fresh Cream,Chilled,2.0,8.0,280,2026-08-21,2026-08-04,Bengaluru,Coimbatore,322.0,Completed,Review,Compliant,Review,Complete,Normal,65,0,0,5.1,4.13,6.08,0.363,84.24,84.48,6,0,0,0,2,2,0,100.0
SHP0365,V008,Refrigerated Van,750.0,Fresh Cream,Chilled,2.0,8.0,173,2026-08-19,2026-08-07,Chennai,Bengaluru,145.0,Completed,Compliant,Compliant,Valid,Complete,Normal,30,0,0,5.099,4.39,6.07,0.411,87.13,87.0,5,0,0,0,3,3,0,100.0
SHP0366,V093,Refrigerated Truck,2500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,189,2026-08-25,2026-08-04,Kochi,Coimbatore,348.0,Completed,Compliant,Compliant,Valid,Complete,Normal,70,0,0,-21.085,-22.24,-19.94,0.465,83.67,84.4,8,0,0,0,2,2,0,100.0
SHP0367,V061,Refrigerated Van,500.0,Frozen French Fries,Frozen,-25.0,-18.0,177,2026-08-29,2026-08-05,Chennai,Kochi,289.0,Completed,Non-Compliant,Compliant,Review,Review,Normal,58,0,0,-21.056,-21.72,-20.27,0.386,86.29,85.57,8,0,0,0,4,3,1,75.0
SHP0368,V080,Refrigerated Van,750.0,Frozen Paneer,Frozen,-25.0,-18.0,262,2026-08-12,2026-08-02,Bengaluru,Pune,172.0,Completed,Review,Compliant,Review,Complete,Normal,35,0,0,-20.977,-21.53,-20.26,0.304,83.38,85.03,8,0,0,0,3,3,0,100.0
SHP0369,V039,Refrigerated Truck,2000.0,Frozen Peas,Frozen,-25.0,-18.0,265,2026-08-09,2026-08-07,Salem,Bengaluru,358.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,72,0,0,-20.942,-21.8,-19.85,0.403,83.12,84.99,7,1,0,12,2,2,0,100.0
SHP0370,V011,Refrigerated Van,750.0,Yogurt,Chilled,2.0,8.0,144,2026-08-05,2026-08-04,Coimbatore,Bengaluru,195.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,40,0,0,5.063,4.09,5.78,0.412,85.8,86.1,8,2,0,77,2,2,0,100.0
SHP0371,V075,Refrigerated Van,750.0,Frozen Corn,Frozen,-25.0,-18.0,29,2026-08-18,2026-08-06,Coimbatore,Madurai,95.0,Completed,Compliant,Compliant,Valid,Complete,Normal,20,0,0,-21.291,-22.32,-20.54,0.513,84.35,82.3,7,0,0,0,3,3,0,100.0
SHP0372,V026,Refrigerated Truck,2500.0,Cheese,Chilled,2.0,8.0,97,2026-08-17,2026-08-04,Hyderabad,Salem,115.0,Completed,Compliant,Compliant,Valid,Complete,Normal,24,1,0,4.939,4.01,5.77,0.472,85.19,83.71,8,0,0,0,2,2,0,100.0
SHP0373,V060,Refrigerated Van,1000.0,Frozen French Fries,Frozen,-25.0,-18.0,276,2026-08-28,2026-08-01,Chennai,Hyderabad,318.0,Completed,Review,Compliant,Valid,Complete,Deviation,64,0,0,-20.995,-22.0,-19.99,0.439,85.54,83.81,6,0,1,0,3,3,0,100.0
SHP0374,V095,Refrigerated Van,750.0,Fresh Milk,Chilled,2.0,8.0,90,2026-08-20,2026-08-03,Salem,Coimbatore,150.0,Completed,Review,Compliant,Valid,Review,Normal,31,0,4,4.945,4.16,5.61,0.337,85.04,73.77,6,0,0,0,4,3,1,75.0
SHP0375,V005,Refrigerated Truck,1500.0,Frozen Paneer,Frozen,-25.0,-18.0,186,2026-08-25,2026-08-03,Pune,Bengaluru,332.0,Completed,Compliant,Compliant,Valid,Complete,Normal,67,0,0,-21.026,-22.14,-20.05,0.418,85.56,84.91,8,0,0,0,3,3,0,100.0
SHP0376,V018,Refrigerated Truck,1500.0,Fresh Cream,Chilled,2.0,8.0,212,2026-08-14,2026-08-07,Mumbai,Bangalore,126.0,Completed,Review,Compliant,Valid,Review,Normal,26,0,0,5.058,4.5,5.6,0.301,86.27,89.12,5,0,0,0,2,1,1,50.0
SHP0377,V050,Refrigerated Van,1200.0,Frozen French Fries,Frozen,-25.0,-18.0,292,2026-08-14,2026-08-07,Bengaluru,Mumbai,280.0,Completed,Compliant,Compliant,Valid,Complete,Normal,57,0,0,-21.025,-21.93,-20.22,0.423,85.87,84.53,7,0,0,0,4,4,0,100.0
SHP0378,V098,Refrigerated Truck,3000.0,Fresh Paneer,Chilled,2.0,8.0,267,2026-08-10,2026-08-06,Mumbai,Salem,82.0,Completed,Compliant,Compliant,Valid,Complete,Normal,17,0,0,5.17,4.53,6.79,0.553,85.36,82.82,7,0,0,0,3,3,0,100.0
SHP0379,V006,Refrigerated Van,500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,172,2026-08-11,2026-08-06,Mumbai,Salem,306.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,62,0,0,-20.934,-21.8,-20.1,0.427,86.14,84.44,8,1,0,34,3,3,0,100.0
SHP0380,V058,Refrigerated Van,500.0,Fresh Paneer,Chilled,2.0,8.0,126,2026-08-26,2026-08-04,Salem,Madurai,354.0,Completed,Compliant,Compliant,Valid,Complete,Normal,71,0,0,5.028,4.32,6.1,0.376,86.21,85.03,7,0,0,0,3,3,0,100.0
SHP0381,V045,Refrigerated Truck,2000.0,Fresh Paneer,Chilled,2.0,8.0,265,2026-08-15,2026-08-04,Bangalore,Salem,304.0,Completed,Non-Compliant,Critical,Review,Review,Normal,61,0,0,5.418,4.2,11.14,1.452,84.58,84.21,7,0,0,0,3,2,1,66.67
SHP0382,V092,Refrigerated Van,500.0,Fresh Paneer,Chilled,2.0,8.0,82,2026-08-22,2026-08-07,Hyderabad,Bangalore,338.0,Completed,Compliant,Compliant,Valid,Complete,Normal,68,0,0,5.006,4.19,5.99,0.405,84.92,87.47,7,0,0,0,4,4,0,100.0
SHP0383,V096,Refrigerated Truck,2000.0,Cheese,Chilled,2.0,8.0,196,2026-08-28,2026-08-06,Salem,Kochi,63.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,13,0,0,5.107,4.52,5.61,0.368,84.28,81.46,5,1,0,59,2,2,0,100.0
SHP0384,V098,Refrigerated Truck,3000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,41,2026-08-13,2026-08-05,Bengaluru,Mumbai,63.0,Completed,Non-Compliant,Compliant,Review,Review,Delayed,13,0,0,-20.982,-21.83,-20.42,0.481,86.32,84.69,8,1,0,36,4,3,1,75.0
SHP0385,V057,Refrigerated Van,1000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,246,2026-08-24,2026-08-06,Salem,Hyderabad,221.0,Completed,Non-Compliant,Critical,Valid,Complete,Delayed,45,0,0,-20.658,-22.11,-15.06,1.46,86.33,85.73,7,2,0,45,2,2,0,100.0
SHP0386,V096,Refrigerated Truck,2000.0,Cheese,Chilled,2.0,8.0,129,2026-08-10,2026-08-03,Salem,Madurai,278.0,Completed,Compliant,Compliant,Valid,Complete,Normal,56,1,0,5.049,4.4,6.1,0.4,83.7,83.21,8,0,0,0,2,2,0,100.0
SHP0387,V033,Refrigerated Truck,2500.0,Fresh Cream,Chilled,2.0,8.0,159,2026-08-08,2026-08-03,Bengaluru,Kochi,334.0,Completed,Compliant,Compliant,Valid,Complete,Normal,67,0,0,4.991,3.97,5.8,0.407,85.53,83.33,5,0,0,0,3,3,0,100.0
SHP0388,V087,Refrigerated Truck,2000.0,Frozen Paneer,Frozen,-25.0,-18.0,142,2026-08-11,2026-08-02,Salem,Bengaluru,201.0,Completed,Review,Compliant,Valid,Complete,Deviation,41,0,0,-21.027,-22.1,-19.91,0.431,85.05,85.98,6,0,1,0,3,3,0,100.0
SHP0389,V020,Refrigerated Truck,1500.0,Frozen Paneer,Frozen,-25.0,-18.0,135,2026-08-24,2026-08-03,Salem,Hyderabad,345.0,Completed,Non-Compliant,Critical,Review,Complete,Delayed,70,0,0,-20.774,-22.03,-15.44,1.126,87.16,85.2,7,1,0,33,3,3,0,100.0
SHP0390,V085,Refrigerated Van,1200.0,Frozen Peas,Frozen,-25.0,-18.0,71,2026-08-17,2026-08-04,Pune,Coimbatore,344.0,Completed,Compliant,Compliant,Valid,Complete,Normal,69,0,0,-20.992,-22.17,-20.03,0.418,84.54,84.59,6,0,0,0,3,3,0,100.0
SHP0391,V079,Refrigerated Van,500.0,Cheese,Chilled,2.0,8.0,71,2026-08-25,2026-08-02,Pune,Kochi,236.0,Completed,Review,Compliant,Review,Complete,Deviation,48,0,4,5.033,4.42,5.94,0.35,84.57,79.44,7,0,1,0,4,4,0,100.0
SHP0392,V033,Refrigerated Truck,2500.0,Frozen Peas,Frozen,-25.0,-18.0,100,2026-08-17,2026-08-05,Salem,Coimbatore,177.0,Completed,Compliant,Compliant,Valid,Complete,Normal,36,0,0,-21.042,-21.9,-20.17,0.454,82.83,85.72,6,0,0,0,4,4,0,100.0
SHP0393,V008,Refrigerated Van,750.0,Cheese,Chilled,2.0,8.0,122,2026-08-28,2026-08-05,Pune,Coimbatore,320.0,Completed,Compliant,Compliant,Valid,Complete,Normal,65,0,0,5.035,3.98,5.98,0.463,83.29,86.4,7,0,0,0,3,3,0,100.0
SHP0394,V065,Refrigerated Van,500.0,Fresh Paneer,Chilled,2.0,8.0,166,2026-08-24,2026-08-03,Salem,Madurai,86.0,Completed,Review,Compliant,Valid,Review,Delayed,18,0,0,5.105,4.56,5.79,0.366,86.91,84.39,6,1,0,35,3,2,1,66.67
SHP0395,V053,Refrigerated Van,1000.0,Frozen Peas,Frozen,-25.0,-18.0,138,2026-08-21,2026-08-06,Coimbatore,Salem,106.0,Completed,Compliant,Compliant,Valid,Complete,Normal,22,0,0,-20.994,-21.67,-20.29,0.386,88.11,82.86,6,0,0,0,2,2,0,100.0
SHP0396,V046,Refrigerated Van,1200.0,Frozen Corn,Frozen,-25.0,-18.0,233,2026-08-30,2026-08-07,Coimbatore,Pune,105.0,Completed,Review,Compliant,Valid,Review,Delayed,22,0,0,-21.045,-21.56,-19.96,0.322,85.97,88.5,7,1,0,39,4,3,1,75.0
SHP0397,V082,Refrigerated Truck,1500.0,Frozen Peas,Frozen,-25.0,-18.0,223,2026-08-29,2026-08-06,Bangalore,Kochi,100.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,21,0,0,-20.944,-21.7,-20.37,0.355,84.61,88.05,5,1,0,14,3,3,0,100.0
SHP0398,V092,Refrigerated Van,500.0,Yogurt,Chilled,2.0,8.0,168,2026-08-05,2026-08-05,Bengaluru,Chennai,265.0,Completed,Non-Compliant,Critical,Review,Complete,Normal,54,0,0,5.374,4.36,10.51,1.359,86.12,86.67,5,0,0,0,4,4,0,100.0
SHP0399,V096,Refrigerated Truck,2000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,74,2026-08-14,2026-08-07,Bengaluru,Mumbai,89.0,Completed,Review,Compliant,Review,Complete,Normal,18,1,0,-21.068,-21.79,-20.46,0.39,82.83,84.33,8,0,0,0,2,2,0,100.0
SHP0400,V031,Refrigerated Van,750.0,Cheese,Chilled,2.0,8.0,298,2026-08-20,2026-08-03,Coimbatore,Pune,163.0,Completed,Review,Compliant,Valid,Review,Deviation,33,0,0,5.055,4.23,5.87,0.429,85.88,83.58,7,0,1,0,4,3,1,75.0
SHP0401,V063,Refrigerated Van,500.0,Yogurt,Chilled,2.0,8.0,278,2026-08-18,2026-08-03,Mumbai,Kochi,321.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,65,0,0,4.99,4.11,5.98,0.4,85.66,85.35,6,1,0,40,4,4,0,100.0
SHP0402,V080,Refrigerated Van,750.0,Yogurt,Chilled,2.0,8.0,77,2026-08-14,2026-08-03,Mumbai,Hyderabad,78.0,Completed,Review,Compliant,Review,Complete,Delayed,16,0,0,5.186,4.23,5.76,0.378,84.39,88.88,6,2,0,89,3,3,0,100.0
SHP0403,V054,Refrigerated Truck,1500.0,Frozen French Fries,Frozen,-25.0,-18.0,151,2026-08-26,2026-08-06,Madurai,Hyderabad,140.0,Completed,Compliant,Compliant,Valid,Complete,Normal,29,0,0,-20.957,-21.55,-19.81,0.354,85.92,84.34,5,0,0,0,2,2,0,100.0
SHP0404,V024,Refrigerated Truck,1500.0,Frozen Peas,Frozen,-25.0,-18.0,192,2026-08-29,2026-08-05,Bangalore,Kochi,262.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,53,0,0,-21.022,-22.01,-20.01,0.395,84.22,84.36,6,1,0,59,4,4,0,100.0
SHP0405,V034,Refrigerated Van,1000.0,Fresh Cream,Chilled,2.0,8.0,118,2026-08-09,2026-08-03,Salem,Bengaluru,67.0,Completed,Compliant,Compliant,Valid,Complete,Normal,14,0,0,5.011,4.48,5.58,0.367,87.6,83.93,8,0,0,0,2,2,0,100.0
SHP0406,V050,Refrigerated Van,1200.0,Cheese,Chilled,2.0,8.0,283,2026-08-14,2026-08-03,Bangalore,Mumbai,346.0,Completed,Compliant,Compliant,Valid,Complete,Normal,70,0,0,5.019,4.35,5.97,0.318,85.73,86.33,7,0,0,0,3,3,0,100.0
SHP0407,V062,Refrigerated Truck,3000.0,Frozen French Fries,Frozen,-25.0,-18.0,68,2026-08-09,2026-08-01,Bengaluru,Madurai,201.0,Completed,Review,Compliant,Valid,Review,Normal,41,0,0,-21.027,-22.1,-20.12,0.433,85.69,86.2,8,0,0,0,4,3,1,75.0
SHP0408,V062,Refrigerated Truck,3000.0,Frozen French Fries,Frozen,-25.0,-18.0,185,2026-08-11,2026-08-03,Hyderabad,Bengaluru,266.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,54,0,0,-20.601,-22.03,-15.04,1.373,86.71,84.31,6,0,0,0,4,4,0,100.0
SHP0409,V041,Refrigerated Truck,2000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,216,2026-08-11,2026-08-01,Bengaluru,Chennai,268.0,Completed,Compliant,Compliant,Valid,Complete,Normal,54,0,4,-20.994,-21.98,-20.01,0.418,85.42,79.61,5,0,0,0,3,3,0,100.0
SHP0410,V045,Refrigerated Truck,2000.0,Fresh Paneer,Chilled,2.0,8.0,188,2026-08-13,2026-08-07,Mumbai,Bangalore,317.0,Completed,Non-Compliant,Compliant,Review,Review,Normal,64,0,0,5.068,4.28,5.72,0.348,86.96,85.83,7,0,0,0,2,1,1,50.0
SHP0411,V059,Refrigerated Truck,2000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,204,2026-08-26,2026-08-04,Kochi,Madurai,322.0,Completed,Non-Compliant,Compliant,Review,Review,Delayed,65,1,0,-20.905,-21.8,-19.93,0.428,86.97,84.22,6,1,0,12,2,1,1,50.0
SHP0412,V016,Refrigerated Truck,1500.0,Frozen Peas,Frozen,-25.0,-18.0,80,2026-08-18,2026-08-07,Kochi,Mumbai,286.0,Completed,Compliant,Compliant,Valid,Complete,Normal,58,1,4,-21.016,-21.89,-19.77,0.441,84.32,77.53,7,0,0,0,4,4,0,100.0
SHP0413,V096,Refrigerated Truck,2000.0,Yogurt,Chilled,2.0,8.0,227,2026-08-25,2026-08-05,Salem,Bengaluru,184.0,Completed,Review,Compliant,Review,Complete,Normal,37,0,0,4.95,3.99,6.24,0.468,88.66,84.81,5,0,0,0,3,3,0,100.0
SHP0414,V007,Refrigerated Van,750.0,Fresh Milk,Chilled,2.0,8.0,171,2026-08-15,2026-08-05,Madurai,Pune,360.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,73,0,0,4.983,4.21,6.03,0.383,84.12,85.62,5,1,0,22,3,3,0,100.0
SHP0415,V021,Refrigerated Truck,2500.0,Frozen Corn,Frozen,-25.0,-18.0,88,2026-08-19,2026-08-04,Chennai,Pune,94.0,Completed,Review,Compliant,Review,Complete,Normal,19,0,0,-20.894,-21.82,-20.32,0.348,87.54,82.47,8,0,0,0,3,3,0,100.0
SHP0416,V080,Refrigerated Van,750.0,Frozen French Fries,Frozen,-25.0,-18.0,211,2026-08-17,2026-08-05,Salem,Hyderabad,177.0,Completed,Compliant,Compliant,Valid,Complete,Normal,36,1,0,-20.906,-21.62,-20.03,0.423,84.67,84.97,7,0,0,0,3,3,0,100.0
SHP0417,V016,Refrigerated Truck,1500.0,Fresh Cream,Chilled,2.0,8.0,131,2026-08-28,2026-08-05,Madurai,Salem,334.0,Completed,Review,Compliant,Valid,Review,Normal,67,0,0,5.012,3.95,6.16,0.461,84.71,85.18,7,0,0,0,3,2,1,66.67
SHP0418,V040,Refrigerated Truck,3000.0,Frozen Paneer,Frozen,-25.0,-18.0,61,2026-08-20,2026-08-07,Chennai,Kochi,107.0,Completed,Review,Compliant,Valid,Review,Delayed,22,0,0,-20.914,-21.66,-20.39,0.347,84.91,85.18,7,1,0,19,4,3,1,75.0
SHP0419,V047,Refrigerated Van,500.0,Fresh Cream,Chilled,2.0,8.0,205,2026-08-06,2026-08-02,Salem,Madurai,151.0,Completed,Review,Warning,Review,Complete,Normal,31,0,0,5.381,4.4,15.34,1.886,87.61,84.87,6,0,0,0,4,4,0,100.0
SHP0420,V034,Refrigerated Van,1000.0,Frozen Peas,Frozen,-25.0,-18.0,300,2026-08-20,2026-08-07,Pune,Madurai,353.0,Completed,Compliant,Compliant,Valid,Complete,Normal,71,0,0,-20.979,-22.1,-20.19,0.439,84.26,83.51,8,0,0,0,2,2,0,100.0
SHP0421,V046,Refrigerated Van,1200.0,Frozen Paneer,Frozen,-25.0,-18.0,294,2026-08-08,2026-08-01,Kochi,Coimbatore,157.0,Completed,Non-Compliant,Critical,Valid,Complete,Deviation,32,0,0,-20.48,-21.67,-15.43,1.601,81.84,83.28,7,1,1,24,3,3,0,100.0
SHP0422,V017,Refrigerated Truck,2500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,286,2026-08-18,2026-08-06,Pune,Hyderabad,183.0,Completed,Compliant,Compliant,Valid,Complete,Normal,37,1,0,-21.043,-22.02,-20.15,0.405,83.11,83.65,5,0,0,0,2,2,0,100.0
SHP0423,V031,Refrigerated Van,750.0,Frozen Corn,Frozen,-25.0,-18.0,270,2026-08-06,2026-08-04,Kochi,Hyderabad,187.0,Completed,Compliant,Compliant,Valid,Complete,Normal,38,0,0,-21.066,-21.82,-20.28,0.366,86.54,84.16,6,0,0,0,3,3,0,100.0
SHP0424,V012,Refrigerated Truck,2500.0,Fresh Milk,Chilled,2.0,8.0,252,2026-08-08,2026-08-03,Bengaluru,Madurai,114.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,23,0,0,5.803,3.99,11.1,2.042,85.92,87.22,6,0,0,0,3,3,0,100.0
SHP0425,V019,Refrigerated Truck,1500.0,Cheese,Chilled,2.0,8.0,49,2026-08-21,2026-08-03,Bangalore,Pune,337.0,Completed,Review,Compliant,Review,Complete,Normal,68,0,0,5.007,3.8,5.84,0.394,83.09,85.6,7,0,0,0,3,3,0,100.0
SHP0426,V016,Refrigerated Truck,1500.0,Fresh Paneer,Chilled,2.0,8.0,31,2026-08-16,2026-08-02,Chennai,Pune,221.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,45,0,0,5.848,4.17,18.21,2.592,85.12,83.76,7,0,0,0,2,2,0,100.0
SHP0427,V018,Refrigerated Truck,1500.0,Fresh Milk,Chilled,2.0,8.0,131,2026-08-22,2026-08-03,Pune,Bengaluru,153.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,31,1,4,5.92,4.3,16.68,2.596,84.33,73.35,7,0,0,0,4,4,0,100.0
SHP0428,V028,Refrigerated Van,1000.0,Frozen Peas,Frozen,-25.0,-18.0,236,2026-08-15,2026-08-02,Mumbai,Kochi,355.0,Completed,Compliant,Compliant,Valid,Complete,Normal,72,0,0,-21.021,-21.91,-20.43,0.341,84.91,84.81,5,0,0,0,4,4,0,100.0
SHP0429,V043,Refrigerated Van,1000.0,Frozen Paneer,Frozen,-25.0,-18.0,50,2026-08-06,2026-08-01,Coimbatore,Chennai,276.0,Completed,Non-Compliant,Critical,Valid,Complete,Deviation,56,0,4,-20.6,-22.2,-15.17,1.23,85.11,77.8,7,1,1,47,3,3,0,100.0
SHP0430,V051,Refrigerated Truck,3000.0,Fresh Milk,Chilled,2.0,8.0,166,2026-08-17,2026-08-01,Pune,Mumbai,237.0,Completed,Compliant,Compliant,Valid,Complete,Normal,48,0,0,5.0,4.13,5.84,0.364,84.95,84.96,5,0,0,0,4,4,0,100.0
SHP0431,V032,Refrigerated Van,1200.0,Frozen Corn,Frozen,-25.0,-18.0,235,2026-08-15,2026-08-04,Salem,Coimbatore,325.0,Completed,Review,Warning,Valid,Complete,Normal,66,1,0,-20.783,-22.33,-6.25,1.885,85.38,85.0,7,0,0,0,2,2,0,100.0
SHP0432,V093,Refrigerated Truck,2500.0,Cheese,Chilled,2.0,8.0,213,2026-08-16,2026-08-06,Pune,Madurai,66.0,Completed,Compliant,Compliant,Valid,Complete,Normal,14,1,0,4.903,4.07,5.7,0.42,84.9,86.5,6,0,0,0,3,3,0,100.0
SHP0433,V022,Refrigerated Van,500.0,Frozen Paneer,Frozen,-25.0,-18.0,88,2026-08-24,2026-08-03,Hyderabad,Salem,226.0,Completed,Review,Compliant,Review,Complete,Normal,46,0,0,-20.969,-21.53,-20.07,0.328,82.42,85.96,7,0,0,0,2,2,0,100.0
SHP0434,V095,Refrigerated Van,750.0,Fresh Milk,Chilled,2.0,8.0,111,2026-08-21,2026-08-07,Madurai,Bengaluru,340.0,Completed,Review,Compliant,Valid,Review,Delayed,69,0,0,5.011,4.2,6.2,0.431,86.86,84.45,7,1,0,15,4,2,2,50.0
SHP0435,V091,Refrigerated Truck,1500.0,Fresh Cream,Chilled,2.0,8.0,85,2026-08-27,2026-08-01,Kochi,Hyderabad,235.0,Completed,Review,Compliant,Valid,Review,Deviation,48,0,0,5.029,3.81,6.14,0.427,87.6,84.19,6,0,1,0,4,3,1,75.0
SHP0436,V060,Refrigerated Van,1000.0,Frozen Peas,Frozen,-25.0,-18.0,31,2026-08-13,2026-08-06,Madurai,Coimbatore,167.0,Completed,Compliant,Compliant,Valid,Complete,Normal,34,1,0,-20.899,-21.8,-20.16,0.371,86.83,85.12,5,0,0,0,3,3,0,100.0
SHP0437,V043,Refrigerated Van,1000.0,Fresh Cream,Chilled,2.0,8.0,237,2026-08-21,2026-08-07,Salem,Madurai,265.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,54,1,0,4.948,4.2,5.74,0.365,85.26,83.0,6,1,0,15,4,4,0,100.0
SHP0438,V030,Refrigerated Truck,1500.0,Yogurt,Chilled,2.0,8.0,146,2026-08-18,2026-08-05,Kochi,Pune,127.0,Completed,Compliant,Compliant,Valid,Complete,Normal,26,0,0,5.058,4.27,6.01,0.421,85.29,84.73,6,0,0,0,4,4,0,100.0
SHP0439,V075,Refrigerated Van,750.0,Yogurt,Chilled,2.0,8.0,161,2026-08-10,2026-08-02,Bengaluru,Hyderabad,198.0,Completed,Review,Warning,Valid,Complete,Delayed,40,0,0,5.149,4.24,13.01,1.323,85.45,84.55,8,1,0,50,4,4,0,100.0
SHP0440,V040,Refrigerated Truck,3000.0,Frozen Peas,Frozen,-25.0,-18.0,234,2026-08-23,2026-08-04,Hyderabad,Mumbai,255.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,52,0,4,-21.005,-22.1,-19.82,0.415,86.45,79.77,6,1,0,31,2,2,0,100.0
SHP0441,V097,Refrigerated Truck,2000.0,Frozen Corn,Frozen,-25.0,-18.0,125,2026-08-06,2026-08-04,Hyderabad,Coimbatore,302.0,Completed,Compliant,Compliant,Valid,Complete,Normal,61,0,0,-21.034,-21.74,-20.12,0.388,82.64,85.52,8,0,0,0,4,4,0,100.0
SHP0442,V083,Refrigerated Van,1000.0,Frozen Paneer,Frozen,-25.0,-18.0,37,2026-08-18,2026-08-02,Chennai,Coimbatore,128.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,26,0,0,-21.101,-21.97,-20.34,0.451,84.32,84.62,8,1,0,60,3,3,0,100.0
SHP0443,V060,Refrigerated Van,1000.0,Frozen Corn,Frozen,-25.0,-18.0,42,2026-08-16,2026-08-04,Mumbai,Madurai,188.0,Completed,Compliant,Compliant,Valid,Complete,Normal,38,0,0,-21.036,-21.66,-20.5,0.313,84.01,86.0,8,0,0,0,4,4,0,100.0
SHP0444,V081,Refrigerated Van,500.0,Yogurt,Chilled,2.0,8.0,296,2026-08-10,2026-08-05,Mumbai,Bengaluru,110.0,Completed,Compliant,Compliant,Valid,Complete,Normal,23,0,0,5.115,4.33,5.67,0.427,84.56,83.91,6,0,0,0,2,2,0,100.0
SHP0445,V053,Refrigerated Van,1000.0,Frozen Corn,Frozen,-25.0,-18.0,277,2026-08-13,2026-08-07,Coimbatore,Chennai,190.0,Completed,Compliant,Compliant,Valid,Complete,Normal,39,0,0,-20.936,-21.86,-19.93,0.44,84.07,83.87,7,0,0,0,4,4,0,100.0
SHP0446,V063,Refrigerated Van,500.0,Frozen Paneer,Frozen,-25.0,-18.0,183,2026-08-22,2026-08-07,Pune,Bangalore,231.0,Completed,Review,Compliant,Valid,Complete,Deviation,47,0,4,-21.024,-21.78,-19.42,0.463,82.41,77.3,6,0,1,0,4,4,0,100.0
SHP0447,V030,Refrigerated Truck,1500.0,Yogurt,Chilled,2.0,8.0,174,2026-08-08,2026-08-03,Kochi,Madurai,345.0,Completed,Review,Compliant,Valid,Review,Normal,70,0,0,4.897,4.05,5.87,0.332,85.68,86.39,7,0,0,0,2,1,1,50.0
SHP0448,V037,Refrigerated Truck,2500.0,Frozen French Fries,Frozen,-25.0,-18.0,173,2026-08-12,2026-08-03,Kochi,Madurai,122.0,Completed,Review,Compliant,Valid,Review,Normal,25,0,0,-20.981,-21.67,-20.39,0.367,82.54,86.76,5,0,0,0,4,3,1,75.0
